date;obs_discharge;ERA5_10u;ERA5_10v;ERA5_2d;ERA5_2t;ERA5_e;ERA5_msl;ERA5_pev;ERA5_ptype;ERA5_rsn;ERA5_sd;ERA5_sd_real_m;ERA5_stl1;ERA5_swvl1;ERA5_tp
1996-05-31;14.9;1.7849913703070748;-2.830043368869358;279.32401784261066;284.00543212890625;-0.0029917643405496;101565.58159722223;-0.0035974046525855;1;;;;284.7496647304959;0.3246118422183725;0.0010393857955932
1996-06-01;15.3;0.0674192640516492;-3.931579801771376;277.07079188028973;283.38670603434247;-0.0027732222806661;102121.38368055556;-0.0038498839518675;0;;;;283.60759565565326;0.3116857479843828;0.0
1996-06-02;15.7;-1.590695063273112;-1.5780203077528212;278.9564420912001;286.7700585259332;-0.0034885850424567;102295.6015625;-0.0049369332846253;0;;;;285.7542970445421;0.293817662116554;0.0
1996-06-03;15.3;-0.6265699598524305;0.7662342919243706;281.4716152615017;290.7550875345866;-0.00343514746055;102115.51041666669;-0.0048828447082389;0;;;;288.26030815972223;0.2745220462481181;0.0
1996-06-04;14.9;1.454675462510851;0.7979704538981119;283.8000140719943;292.9443749321832;-0.003863071091473;101779.15277777777;-0.0056349545872459;0;;;;290.6104990641276;0.2586139631975028;0.0
1996-06-05;14.5;2.0691509246826176;-2.1831222110324435;285.6547792222765;290.2612639533149;-0.0032434510067104;101446.40798611112;-0.0038204426721979;1;;;;289.7657301161025;0.2656537578441202;0.0030672947565713
1996-06-06;14.0;1.9867485894097223;-5.340166727701823;282.26922014024524;288.6749483744304;-0.0032841471644738;101382.61111111112;-0.0049727173366893;1;;;;288.258058336046;0.271401641683446;0.0003403425216674
1996-06-07;13.2;2.9155620998806424;-2.94932132297092;282.0622461107042;289.2433501349555;-0.0031424046804507;101069.65494791669;-0.004968694023167;1;;;;288.6428748236762;0.2591852700958649;8.543332417802501e-05
1996-06-08;13.2;2.8297716776529955;-5.284772872924805;282.50333743625225;286.19116550021704;-0.0028422685960928;101001.10677083331;-0.001901416806504;1;;;;285.98348193698456;0.290647014716847;0.0076266129811604
1996-06-09;13.2;1.7396912044949;-3.877099990844727;281.0142156812879;288.7535747951932;-0.00364002562128;101617.04774305556;-0.0055634512100368;0;;;;288.0919626024034;0.2918229500452677;0.0
1996-06-10;12.8;2.298993640475804;-1.5571645100911462;283.6201163397895;291.3526564704047;-0.0032037930407871;101444.79427083331;-0.0048916421364992;1;;;;289.36286629570856;0.2710623662504884;0.0004277229309081
1996-06-11;12.4;-0.2071073320176866;-2.7245473199420505;279.8550194634331;289.4713516235352;-0.0039086181980867;101757.33680555556;-0.0063353095514078;0;;;;289.26242489284937;0.2512283345373968;0.0
1996-06-12;12.4;1.8509298960367844;1.4284289015663996;283.62436379326715;292.7796787685818;-0.0034480745283265;101712.25217013888;-0.0057265424014378;1;;;;290.49642690022785;0.235007222327921;0.0003511508305867
1996-06-13;12.1;2.4326146443684897;1.994668960571289;289.0130110846626;294.0969433254665;-0.0030707097612321;101053.60243055556;-0.0049333257290223;1;;;;292.9677471584744;0.2358594584899643;0.0039637883504231
1996-06-14;12.1;2.556696150037977;-0.6514280107286241;284.8747049967448;290.20681338840063;-0.0033006817878534;100907.46571180556;-0.0044786805131782;1;;;;290.9899669223361;0.2762786294333636;0.0031856695810953
1996-06-15;12.1;1.011448754204644;-1.90531243218316;283.5754860772027;286.17246034410266;-0.0017376539763062;100802.58029513888;-0.0013473538371423;1;;;;287.43459743923614;0.3110261501537428;0.0111570358276366
1996-06-16;12.1;3.7019282446967225;1.1931544409857855;282.6561936272515;285.1218554178874;-0.0038002581956485;100696.03298611112;-0.0030563495432336;1;;;;286.4083196851943;0.3747480582031938;0.0100831588109333
1996-06-17;12.4;1.6697338951958551;0.9598943922254776;279.65629238552515;284.63069195217554;-0.0031625254390139;101199.93663194444;-0.0039841287458935;1;;;;285.866510603163;0.3387841280135844;0.0006983677546182
1996-06-18;12.8;-0.2274496290418836;-1.3133275773790147;282.1252157423232;285.1093063354492;-0.0029778711808224;101137.39149305556;-0.0031737389508634;1;;;;286.1954816182454;0.3368605209721458;0.0054274400075276
1996-06-19;12.8;-0.3644752502441406;0.5005024804009331;282.87782457139764;287.4015346103244;-0.0028832150467981;100984.7456597222;-0.0033500520512461;1;;;;287.4373037550184;0.3311385860045751;0.0006542603174844
1996-06-20;13.2;-0.2922030554877386;2.547168731689454;284.25050989786786;289.4461652967665;-0.0027969529231388;100659.26822916664;-0.0036670300954331;1;;;;288.5504756503635;0.3226351617938942;0.0047941207885741
1996-06-21;13.2;2.884458541870117;2.208783679538303;283.39002736409503;288.58667712741425;-0.0036995635988811;100838.86458333331;-0.0043649195382991;1;;;;288.5938356187609;0.3491007582181029;0.0025934775670368
1996-06-22;13.2;0.9768536885579427;3.40135129292806;285.51524013943146;290.91939163208013;-0.0031286778394132;101180.06944444444;-0.0043326554975161;1;;;;289.51523717244464;0.3202100756267705;0.0011611779530842
1996-06-23;12.8;0.7838155958387586;-0.6449099646674262;285.89426252577044;290.7461157904731;-0.0027360927779226;101274.38715277777;-0.0030790228241433;1;;;;290.2209455702039;0.323939909123712;0.0049883524576822
1996-06-24;13.6;-0.2537286546495226;1.498658498128255;289.8892211914062;292.9228261311849;-0.0037597309953222;101184.65277777777;-0.00320730653281;1;;;;291.11697345309784;0.3852169786890347;0.0196603933970133
1996-06-25;14.0;4.615882873535156;1.934236738416884;285.3298263549804;289.4548293219672;-0.0028642452477166;101221.72916666669;-0.0031348491708437;1;;;;289.6869481404622;0.3675432735019259;0.0011104345321654
1996-06-26;14.5;3.035443200005425;0.1410297817654079;282.9216211107042;287.8706194559733;-0.0033497793289521;101450.85329861112;-0.0041870072794456;1;;;;288.35337829589844;0.3436396879454453;0.0003955761591592
1996-06-27;14.9;-0.5710801018608942;-0.654264873928494;283.19746144612634;288.83616129557294;-0.0032145074413467;101358.75607638888;-0.0038621457448849;1;;;;288.97305891248914;0.3282284686962763;0.0014280080795287
1996-06-28;15.7;-1.27648311191135;0.2100734710693358;286.6011488172743;287.04046249389654;-0.0010814242220172;99844.0425347222;-0.0004236497140178;1;;;;287.3661766052246;0.3964108948906262;0.0266181230545043
1996-06-29;17.8;4.478996064927844;1.3322491115993922;283.364134894477;284.77177386813696;-0.002134996621559;99273.03385416669;-0.0011892782058566;1;;;;285.7839876810709;0.4082257975306775;0.0079438686370849
1996-06-30;22.4;4.285804112752278;-1.6477432250976562;282.55224355061847;288.42900466918945;-0.0037981934535006;100249.13975694444;-0.0041925565650065;1;;;;287.5581474304199;0.3931898656818601;0.0006633202234903
1996-07-01;25.0;0.6579920450846354;2.9932501051161022;285.03369649251306;289.7883970472548;-0.0032185832969843;100424.84635416669;-0.0037493004153171;1;;;;288.7554999457465;0.3782104878789849;0.0041798750559488
1996-07-02;26.3;2.558362325032552;2.0816213819715714;284.6420601738824;288.2772572835287;-0.0032544482965021;100641.10069444444;-0.003273421510433;1;;;;288.5350337558322;0.3839678317308426;0.0028867324193318
1996-07-03;26.7;1.995765686035156;1.90457640753852;285.4432555304633;289.3158226013184;-0.0032615818393726;101098.93272569444;-0.0032281080881754;1;;;;288.6946178012424;0.3902209620508883;0.0060291290283202
1996-07-04;26.3;2.755349900987414;-1.0303592681884768;284.2512037489149;287.8957099914551;-0.0031395608093589;101320.30989583331;-0.0030510788007328;1;;;;287.98910903930664;0.3835551349653137;0.0036921501159667
